ID_Registro,Fecha,Demanda_MWh,Semana,Mes,Dia_Semana,Es_Feriado,Temperatura_Estimada_C,Ciclo_Simulacion
1263,2006-06-20,1481.4773826763894,25,6,Tuesday,0,28.9,Ciclo_1
1264,2006-06-21,1470.3729818947584,25,6,Wednesday,0,29.9,Ciclo_1
1265,2006-06-22,1506.59231902663,25,6,Thursday,0,16.0,Ciclo_1
1266,2006-06-23,1471.557126686101,25,6,Friday,0,17.6,Ciclo_1
1267,2006-06-24,1375.982255218774,25,6,Saturday,0,17.7,Ciclo_1
1268,2006-06-25,1354.4485268543176,25,6,Sunday,0,22.6,Ciclo_1
1269,2006-06-26,1482.6725942414826,26,6,Monday,0,32.3,Ciclo_1
1270,2006-06-27,1433.502918466335,26,6,Tuesday,0,25.4,Ciclo_1
1271,2006-06-28,1445.3687132820255,26,6,Wednesday,0,14.9,Ciclo_1
1272,2006-06-29,1456.2716987813901,26,6,Thursday,0,22.5,Ciclo_1
1273,2006-06-30,1514.7861583117794,26,6,Friday,0,28.5,Ciclo_1
1274,2006-07-01,1333.1958945431331,26,7,Saturday,0,20.5,Ciclo_1
1275,2007-01-01,1850.2134306366243,1,1,Monday,1,41.7,Ciclo_1
1276,2007-01-02,1792.5024188805492,1,1,Tuesday,0,10.0,Ciclo_1
1277,2007-01-03,1869.018092594115,1,1,Wednesday,0,28.1,Ciclo_1
1278,2007-01-04,1808.3876659225573,1,1,Thursday,0,29.3,Ciclo_1
1279,2007-01-05,1769.268834067957,1,1,Friday,0,25.0,Ciclo_1
1280,2007-01-06,1673.7293762766312,1,1,Saturday,0,32.4,Ciclo_1
1281,2007-01-07,1644.0327955935268,1,1,Sunday,0,25.7,Ciclo_1
1282,2007-01-08,1807.123840360207,2,1,Monday,0,27.0,Ciclo_1
1283,2007-01-09,1807.7900601400108,2,1,Tuesday,0,21.7,Ciclo_1
1284,2007-01-10,1805.5656386160842,2,1,Wednesday,0,30.2,Ciclo_1
1285,2007-01-11,1846.607875748588,2,1,Thursday,0,23.1,Ciclo_1
1286,2007-01-12,1828.4517267328993,2,1,Friday,0,13.4,Ciclo_1
1287,2007-01-13,1659.8405752192805,2,1,Saturday,0,24.6,Ciclo_1
1288,2007-01-14,1724.481600698155,2,1,Sunday,0,16.1,Ciclo_1
1289,2007-01-15,1860.0141654704012,3,1,Monday,0,33.0,Ciclo_1
1290,2007-01-16,1833.8168986473233,3,1,Tuesday,0,39.1,Ciclo_1
1291,2007-01-17,1835.8421182437346,3,1,Wednesday,0,28.1,Ciclo_1
1292,2007-01-18,1826.4309338459884,3,1,Thursday,0,34.8,Ciclo_1
1293,2007-01-19,1851.875660054005,3,1,Friday,0,20.0,Ciclo_1
1294,2007-01-20,1637.2754235412415,3,1,Saturday,0,23.4,Ciclo_1
1295,2007-01-21,1648.7671614041535,3,1,Sunday,0,24.5,Ciclo_1
1296,2007-01-22,1854.9942768970034,4,1,Monday,0,21.3,Ciclo_1
1297,2007-01-23,1826.6589093852563,4,1,Tuesday,0,25.5,Ciclo_1
1298,2007-01-24,1846.3843269188192,4,1,Wednesday,0,7.0,Ciclo_1
1299,2007-01-25,1814.1778019490182,4,1,Thursday,0,26.7,Ciclo_1
1300,2007-01-26,1854.1686955751884,4,1,Friday,0,21.1,Ciclo_1
1301,2007-01-27,1624.938184163763,4,1,Saturday,0,30.0,Ciclo_1
1302,2007-01-28,1652.4103433229416,4,1,Sunday,0,15.5,Ciclo_1
1303,2007-01-29,1813.7882515129859,5,1,Monday,0,23.5,Ciclo_1
1304,2007-01-30,1814.2220690440213,5,1,Tuesday,0,7.4,Ciclo_1
1305,2007-01-31,1847.462230682157,5,1,Wednesday,0,35.2,Ciclo_1
1306,2007-02-01,1842.0262314157249,5,2,Thursday,0,15.9,Ciclo_1
1307,2007-02-02,1823.146315396728,5,2,Friday,0,24.9,Ciclo_1
1308,2007-02-03,1679.7275676496063,5,2,Saturday,0,30.3,Ciclo_1
1309,2007-02-04,1650.2235488297679,5,2,Sunday,0,25.7,Ciclo_1
1310,2007-02-05,1837.7278964908846,6,2,Monday,0,36.6,Ciclo_1
1311,2007-02-06,1843.1993094333181,6,2,Tuesday,0,31.3,Ciclo_1
1312,2007-02-07,1829.4610164989788,6,2,Wednesday,0,36.3,Ciclo_1
1313,2007-02-08,1836.6765529845509,6,2,Thursday,0,18.1,Ciclo_1
1314,2007-02-09,1858.6684457822944,6,2,Friday,0,30.6,Ciclo_1
1315,2007-02-10,1656.6688378622782,6,2,Saturday,0,21.2,Ciclo_1
1316,2007-02-11,1673.038809594577,6,2,Sunday,0,28.7,Ciclo_1
1317,2007-02-12,1831.9731741404275,7,2,Monday,0,27.5,Ciclo_1
1318,2007-02-13,1865.233255971314,7,2,Tuesday,0,33.6,Ciclo_1
1319,2007-02-14,1831.824879372166,7,2,Wednesday,0,32.5,Ciclo_1
1320,2007-02-15,1804.7533374227698,7,2,Thursday,0,28.2,Ciclo_1
1321,2007-02-16,1867.6524527132563,7,2,Friday,0,23.3,Ciclo_1
1322,2007-02-17,1647.713604543069,7,2,Saturday,0,19.8,Ciclo_1
1323,2007-02-18,1642.3572860476438,7,2,Sunday,0,18.7,Ciclo_1
1324,2007-02-19,1819.4057458689313,8,2,Monday,0,13.8,Ciclo_1
1325,2007-02-20,1827.951508559358,8,2,Tuesday,0,32.2,Ciclo_1
1326,2007-02-21,1807.5133907962386,8,2,Wednesday,0,37.2,Ciclo_1
1327,2007-02-22,1838.9120412822272,8,2,Thursday,0,33.2,Ciclo_1
1328,2007-02-23,1813.0467776716773,8,2,Friday,0,31.8,Ciclo_1
1329,2007-02-24,1642.30637888839,8,2,Saturday,0,32.1,Ciclo_1
1330,2007-02-25,1670.2765428663574,8,2,Sunday,0,29.4,Ciclo_1
1331,2007-02-26,1801.586026775269,9,2,Monday,0,17.8,Ciclo_1
1332,2007-02-27,1840.8243797863802,9,2,Tuesday,0,17.4,Ciclo_1
1333,2007-02-28,1837.8584844211446,9,2,Wednesday,0,14.1,Ciclo_1
1334,2007-03-01,1846.3799002093197,9,3,Thursday,0,15.1,Ciclo_1
1335,2007-03-02,1585.29478723337,9,3,Friday,0,30.0,Ciclo_1
1336,2007-03-03,1440.782642239662,9,3,Saturday,0,29.7,Ciclo_1
1337,2007-03-04,1461.968873908343,9,3,Sunday,0,20.7,Ciclo_1
1338,2007-03-05,1550.74653293788,10,3,Monday,0,9.3,Ciclo_1
1339,2007-03-06,1580.8105305095144,10,3,Tuesday,0,12.5,Ciclo_1
1340,2007-03-07,1575.1797560250675,10,3,Wednesday,0,22.9,Ciclo_1
1341,2007-03-08,1588.1013210565927,10,3,Thursday,0,22.6,Ciclo_1
1342,2007-03-09,1565.7796384010721,10,3,Friday,0,30.9,Ciclo_1
1343,2007-03-10,1463.6222499067242,10,3,Saturday,0,27.5,Ciclo_1
1344,2007-03-11,1466.5925719814588,10,3,Sunday,0,12.7,Ciclo_1
1345,2007-03-12,1589.8210976974788,11,3,Monday,0,29.9,Ciclo_1
1346,2007-03-13,1550.567251203117,11,3,Tuesday,0,23.0,Ciclo_1
1347,2007-03-14,1572.2005805313315,11,3,Wednesday,0,23.9,Ciclo_1
1348,2007-03-15,1580.4608204589865,11,3,Thursday,0,36.5,Ciclo_1
1349,2007-03-16,1597.0145006355492,11,3,Friday,0,14.5,Ciclo_1
1350,2007-03-17,1469.9745780397272,11,3,Saturday,0,35.6,Ciclo_1
1351,2007-03-18,1464.7665543125647,11,3,Sunday,0,33.7,Ciclo_1
1352,2007-03-19,1617.609766585932,12,3,Monday,0,33.2,Ciclo_1
1353,2007-03-20,1578.5883223403373,12,3,Tuesday,0,33.4,Ciclo_1
1354,2007-03-21,1576.277579981155,12,3,Wednesday,0,25.2,Ciclo_1
1355,2007-03-22,1565.292700356034,12,3,Thursday,0,37.5,Ciclo_1
1356,2007-03-23,1554.9563336727142,12,3,Friday,0,37.3,Ciclo_1
1357,2007-03-24,1467.269858535012,12,3,Saturday,0,13.8,Ciclo_1
1358,2007-03-25,1464.3415902005297,12,3,Sunday,0,8.2,Ciclo_1
1359,2007-03-26,1586.9149629104986,13,3,Monday,0,32.1,Ciclo_1
1360,2007-03-27,1559.958515408111,13,3,Tuesday,0,26.0,Ciclo_1
1361,2007-03-28,1616.323807476079,13,3,Wednesday,0,21.0,Ciclo_1
1362,2007-03-29,1549.6332154985425,13,3,Thursday,0,36.9,Ciclo_1
1363,2007-03-30,1616.5097292750952,13,3,Friday,0,25.0,Ciclo_1
1364,2007-03-31,1478.5933814369093,13,3,Saturday,0,35.7,Ciclo_1
1365,2007-04-01,1439.7711391188318,13,4,Sunday,0,21.1,Ciclo_1
1366,2007-04-02,1600.314612568061,14,4,Monday,0,38.5,Ciclo_1
1367,2007-04-03,1585.529402836888,14,4,Tuesday,0,18.0,Ciclo_1
1368,2007-04-04,1617.0520011888877,14,4,Wednesday,0,20.8,Ciclo_1
1369,2007-04-05,1565.6534771803124,14,4,Thursday,0,27.7,Ciclo_1
1370,2007-04-06,1607.4703884753778,14,4,Friday,0,31.8,Ciclo_1
1371,2007-04-07,1465.3885069973642,14,4,Saturday,0,28.7,Ciclo_1
1372,2007-04-08,1457.1681074552123,14,4,Sunday,0,29.5,Ciclo_1
1373,2007-04-09,1517.0814071877107,15,4,Monday,0,22.6,Ciclo_1
1374,2007-04-10,1578.4112539603238,15,4,Tuesday,0,15.8,Ciclo_1
1375,2007-04-11,1581.620618348079,15,4,Wednesday,0,23.4,Ciclo_1
1376,2007-04-12,1611.9258715874812,15,4,Thursday,0,37.6,Ciclo_1
1377,2007-04-13,1562.760622521834,15,4,Friday,0,23.8,Ciclo_1
1378,2007-04-14,1454.5696289785044,15,4,Saturday,0,21.4,Ciclo_1
1379,2007-04-15,1460.5213399017273,15,4,Sunday,0,18.9,Ciclo_1
1380,2007-04-16,1548.0462401426676,16,4,Monday,0,30.0,Ciclo_1
1381,2007-04-17,1587.0034971005055,16,4,Tuesday,0,18.6,Ciclo_1
1382,2007-04-18,1592.888807381221,16,4,Wednesday,0,19.9,Ciclo_1
1383,2007-04-19,1578.6746431755942,16,4,Thursday,0,31.6,Ciclo_1
1384,2007-04-20,1572.3267417520915,16,4,Friday,0,28.6,Ciclo_1
1385,2007-04-21,1444.7755342089783,16,4,Saturday,0,23.4,Ciclo_1
1386,2007-04-22,1451.6480007082732,16,4,Sunday,0,19.0,Ciclo_1
1387,2007-04-23,1569.1572177498397,17,4,Monday,0,12.6,Ciclo_1
1388,2007-04-24,1562.198430415288,17,4,Tuesday,0,22.7,Ciclo_1
1389,2007-04-25,1567.3998140782012,17,4,Wednesday,0,23.1,Ciclo_1
1390,2007-04-26,1571.702575712542,17,4,Thursday,0,28.8,Ciclo_1
1391,2007-04-27,1592.4262162384355,17,4,Friday,0,19.8,Ciclo_1
1392,2007-04-28,1429.574213784773,17,4,Saturday,0,16.7,Ciclo_1
1393,2007-04-29,1445.42183379603,17,4,Sunday,0,22.2,Ciclo_1
1394,2007-04-30,1556.0275973717996,18,4,Monday,0,14.6,Ciclo_1
1395,2007-05-01,1450.9795675737207,18,5,Tuesday,0,26.5,Ciclo_1
1396,2007-05-02,1474.2441393528147,18,5,Wednesday,0,20.5,Ciclo_1
1397,2007-05-03,1451.9335234710463,18,5,Thursday,0,17.6,Ciclo_1
1398,2007-05-04,1460.3796851977158,18,5,Friday,0,18.2,Ciclo_1
1399,2007-05-05,1376.3718056548064,18,5,Saturday,0,10.7,Ciclo_1
1400,2007-05-06,1355.7278458999185,18,5,Sunday,0,27.4,Ciclo_1
1401,2007-05-07,1465.1428246200935,19,5,Monday,0,46.5,Ciclo_1
1402,2007-05-08,1468.816993505385,19,5,Tuesday,0,17.0,Ciclo_1
1403,2007-05-09,1458.9609248028535,19,5,Wednesday,0,10.8,Ciclo_1
1404,2007-05-10,1459.2907146606287,19,5,Thursday,0,18.3,Ciclo_1
1405,2007-05-11,1481.3357279723775,19,5,Friday,0,20.6,Ciclo_1
1406,2007-05-12,1361.1018712333444,19,5,Saturday,0,19.9,Ciclo_1
1407,2007-05-13,1402.1750953323517,19,5,Sunday,0,22.4,Ciclo_1
1408,2007-05-14,1501.636617740987,20,5,Monday,0,31.5,Ciclo_1
1409,2007-05-15,1471.745261839867,20,5,Tuesday,0,27.9,Ciclo_1
1410,2007-05-16,1469.7908695954613,20,5,Wednesday,0,9.6,Ciclo_1
1411,2007-05-17,1454.9016321910315,20,5,Thursday,0,31.8,Ciclo_1
1412,2007-05-18,1459.9923481164353,20,5,Friday,0,13.8,Ciclo_1
1413,2007-05-19,1362.5272716924574,20,5,Saturday,0,38.6,Ciclo_1
1414,2007-05-20,1391.2853899614877,20,5,Sunday,0,24.5,Ciclo_1
1415,2007-05-21,1482.13253568244,21,5,Monday,0,22.1,Ciclo_1
1416,2007-05-22,1423.3613270010308,21,5,Tuesday,0,17.6,Ciclo_1
1417,2007-05-23,1495.6671999797638,21,5,Wednesday,0,22.8,Ciclo_1
1418,2007-05-24,1455.6873731273438,21,5,Thursday,0,22.6,Ciclo_1
1419,2007-05-25,1503.2191663873623,21,5,Friday,0,38.0,Ciclo_1
1420,2007-05-26,1412.7969847784432,21,5,Saturday,0,23.7,Ciclo_1
1421,2007-05-27,1370.2297462230683,21,5,Sunday,0,12.9,Ciclo_1
1422,2007-05-28,1493.7637148946126,22,5,Monday,0,15.7,Ciclo_1
1423,2007-05-29,1465.8732316876508,22,5,Tuesday,0,16.2,Ciclo_1
1424,2007-05-30,1448.0402324654874,22,5,Wednesday,0,18.3,Ciclo_1
1425,2007-05-31,1447.6196950629542,22,5,Thursday,1,20.7,Ciclo_1
1426,2007-06-01,1448.9388544940587,22,6,Friday,0,31.7,Ciclo_1
1427,2007-06-02,1339.23171294686,22,6,Saturday,0,26.8,Ciclo_1
1428,2007-06-03,1390.645730438687,22,6,Sunday,0,20.9,Ciclo_1
1429,2007-06-04,1445.1850048377612,23,6,Monday,0,23.2,Ciclo_1
1430,2007-06-05,1487.185624577091,23,6,Tuesday,0,26.6,Ciclo_1
1431,2007-06-06,1449.317338156339,23,6,Wednesday,0,28.9,Ciclo_1
1432,2007-06-07,1436.6768691780862,23,6,Thursday,0,30.5,Ciclo_1
1433,2007-06-08,1470.1184460984887,23,6,Friday,0,22.5,Ciclo_1
1434,2007-06-09,1345.1258766465776,23,6,Saturday,0,17.9,Ciclo_1
1435,2007-06-10,1375.5240907854877,23,6,Sunday,0,34.8,Ciclo_1
1436,2007-06-11,1446.9689687664024,24,6,Monday,0,28.7,Ciclo_1
1437,2007-06-12,1414.881964953108,24,6,Tuesday,0,20.3,Ciclo_1
1438,2007-06-13,1460.3863252619662,24,6,Wednesday,0,17.7,Ciclo_1
1439,2007-06-14,1440.3466113538775,24,6,Thursday,0,19.7,Ciclo_1
1440,2007-06-15,1467.5421011692838,24,6,Friday,0,23.5,Ciclo_1
1441,2007-06-16,1314.1477635631222,24,6,Saturday,0,8.0,Ciclo_1
1442,2007-06-17,1350.254219602735,24,6,Sunday,0,28.7,Ciclo_1
1443,2007-06-18,1400.2627568282007,25,6,Monday,0,21.0,Ciclo_1
1444,2007-06-19,1449.428005893848,25,6,Tuesday,0,36.1,Ciclo_1
1445,2007-06-20,1452.553262801095,25,6,Wednesday,0,28.1,Ciclo_1
1446,2007-06-21,1464.2021488512692,25,6,Thursday,0,8.0,Ciclo_1
1447,2007-06-22,1478.0776697801189,25,6,Friday,0,26.7,Ciclo_1
1448,2007-06-23,1374.9375517766914,25,6,Saturday,0,56.4,Ciclo_1
1449,2007-06-24,1317.5585432331418,25,6,Sunday,0,38.8,Ciclo_1
1450,2007-06-25,1454.713497037267,26,6,Monday,0,27.3,Ciclo_1
1451,2007-06-26,1460.0676021779416,26,6,Tuesday,0,21.6,Ciclo_1
1452,2007-06-27,1448.462983222771,26,6,Wednesday,0,27.6,Ciclo_1
1453,2007-06-28,1427.493660319609,26,6,Thursday,0,31.0,Ciclo_1
1454,2007-06-29,1451.8626961190405,26,6,Friday,0,16.0,Ciclo_1
1455,2007-06-30,1353.7269732057605,26,6,Saturday,0,35.1,Ciclo_1
1456,2007-07-01,1351.8389816038607,26,7,Sunday,0,27.9,Ciclo_1
1457,2008-01-01,1811.4266019945483,1,1,Tuesday,1,31.1,Ciclo_1
1458,2008-01-02,1842.7787720307847,1,1,Wednesday,0,39.8,Ciclo_1
1459,2008-01-03,1823.7195742770232,1,1,Thursday,0,30.3,Ciclo_1
1460,2008-01-04,1829.7775262282544,1,1,Friday,0,35.4,Ciclo_1
1461,2008-01-05,1650.564405461295,1,1,Saturday,0,31.0,Ciclo_1
1462,2008-01-06,1662.1645977069643,1,1,Sunday,0,24.5,Ciclo_1
1463,2008-01-07,1829.6380848789922,2,1,Monday,0,27.0,Ciclo_1
1464,2008-01-08,1825.0343069986282,2,1,Tuesday,0,26.7,Ciclo_1
1465,2008-01-09,1862.535176530852,2,1,Wednesday,0,32.9,Ciclo_1
1466,2008-01-10,1846.8447047068566,2,1,Thursday,0,21.4,Ciclo_1
1467,2008-01-11,1807.925074779771,2,1,Friday,0,32.6,Ciclo_1
1468,2008-01-12,1685.8629870170935,2,1,Saturday,0,36.8,Ciclo_1
1469,2008-01-13,1653.1053367144955,2,1,Sunday,0,23.2,Ciclo_1
1470,2008-01-14,1791.3182740892048,3,1,Monday,0,21.9,Ciclo_1
1471,2008-01-15,1849.6645186585797,3,1,Tuesday,0,21.3,Ciclo_1
1472,2008-01-16,1841.7827623932058,3,1,Wednesday,0,23.5,Ciclo_1
1473,2008-01-17,1834.7797079636503,3,1,Thursday,0,15.8,Ciclo_1
1474,2008-01-18,1829.492003465481,3,1,Friday,0,1.1,Ciclo_1
1475,2008-01-19,1662.3372393774785,3,1,Saturday,0,12.0,Ciclo_1
1476,2008-01-20,1693.1670576926722,3,1,Sunday,0,31.2,Ciclo_1
1477,2008-01-21,1837.9359518374004,4,1,Monday,0,37.2,Ciclo_1
1478,2008-01-22,1806.6037019939167,4,1,Tuesday,0,39.0,Ciclo_1
1479,2008-01-23,1848.2391181994672,4,1,Wednesday,0,23.1,Ciclo_1
1480,2008-01-24,1852.7410817613245,4,1,Thursday,0,16.1,Ciclo_1
1481,2008-01-25,1809.3571153031355,4,1,Friday,0,20.1,Ciclo_1
1482,2008-01-26,1654.7653527771276,4,1,Saturday,0,16.5,Ciclo_1
1483,2008-01-27,1693.545541354953,4,1,Sunday,0,22.9,Ciclo_1
1484,2008-01-28,1835.4083007127,5,1,Monday,0,20.4,Ciclo_1
1485,2008-01-29,1787.309888636636,5,1,Tuesday,0,27.2,Ciclo_1
1486,2008-01-30,1785.2802423307241,5,1,Wednesday,0,24.5,Ciclo_1
1487,2008-01-31,1797.3208921716803,5,1,Thursday,0,40.9,Ciclo_1
1488,2008-02-01,1847.7787404114313,5,2,Friday,0,25.8,Ciclo_1
1489,2008-02-02,1694.4441633835233,5,2,Saturday,0,18.2,Ciclo_1
1490,2008-02-03,1678.5035824727604,5,2,Sunday,0,26.6,Ciclo_1
1491,2008-02-04,1833.4494817587952,6,2,Monday,0,35.2,Ciclo_1
1492,2008-02-05,1843.8190487633678,6,2,Tuesday,0,27.3,Ciclo_1
1493,2008-02-06,1790.9774174576787,6,2,Wednesday,0,17.3,Ciclo_1
1494,2008-02-07,1824.8904389398672,6,2,Thursday,0,25.7,Ciclo_1
1495,2008-02-08,1802.5908898318492,6,2,Friday,0,44.3,Ciclo_1
1496,2008-02-09,1700.0373108372173,6,2,Saturday,0,29.8,Ciclo_1
1497,2008-02-10,1668.067614825682,6,2,Sunday,0,23.3,Ciclo_1
1498,2008-02-11,1806.5373013514109,7,2,Monday,0,25.6,Ciclo_1
1499,2008-02-12,1833.3122537642844,7,2,Tuesday,0,15.1,Ciclo_1
1500,2008-02-13,1835.0032567934181,7,2,Wednesday,0,23.8,Ciclo_1
1501,2008-02-14,1785.3798432944839,7,2,Thursday,0,18.1,Ciclo_1
1502,2008-02-15,1818.4517899716063,7,2,Friday,0,40.1,Ciclo_1
1503,2008-02-16,1678.793531945033,7,2,Saturday,0,14.3,Ciclo_1
1504,2008-02-17,1677.230903491409,7,2,Sunday,0,12.6,Ciclo_1
1505,2008-02-18,1851.570217098481,8,2,Monday,0,21.2,Ciclo_1
1506,2008-02-19,1825.5345251721683,8,2,Tuesday,0,35.6,Ciclo_1
1507,2008-02-20,1799.1159228740735,8,2,Wednesday,0,13.8,Ciclo_1
1508,2008-02-21,1814.6890868963078,8,2,Thursday,0,33.3,Ciclo_1
1509,2008-02-22,1793.9787264989163,8,2,Friday,0,2.3,Ciclo_1
1510,2008-02-23,1656.487342772764,8,2,Saturday,0,29.4,Ciclo_1
1511,2008-02-24,1693.0408964719124,8,2,Sunday,0,21.3,Ciclo_1
1512,2008-02-25,1818.5004837761085,9,2,Monday,0,34.2,Ciclo_1
1513,2008-02-26,1786.223131454301,9,2,Tuesday,0,21.9,Ciclo_1
1514,2008-02-27,1831.8204526626662,9,2,Wednesday,0,28.6,Ciclo_1
1515,2008-02-28,1816.322542701938,9,2,Thursday,0,25.3,Ciclo_1
1516,2008-02-29,1772.5313189697151,9,2,Friday,0,19.7,Ciclo_1
1517,2008-03-01,1466.24286193093,9,3,Saturday,0,17.1,Ciclo_1
1518,2008-03-02,1457.5111774414884,9,3,Sunday,0,28.6,Ciclo_1
1519,2008-03-03,1565.4896889288002,10,3,Monday,0,26.4,Ciclo_1
1520,2008-03-04,1551.762462768211,10,3,Tuesday,0,23.3,Ciclo_1
1521,2008-03-05,1586.5763196337216,10,3,Wednesday,0,26.3,Ciclo_1
1522,2008-03-06,1560.0891033383723,10,3,Thursday,0,26.8,Ciclo_1
1523,2008-03-07,1588.8870619929044,10,3,Friday,0,8.6,Ciclo_1
1524,2008-03-08,1481.860293048169,10,3,Saturday,0,22.3,Ciclo_1
1525,2008-03-09,1465.6231226008817,10,3,Sunday,0,34.6,Ciclo_1
1526,2008-03-10,1542.7098418399944,11,3,Monday,0,19.3,Ciclo_1
1527,2008-03-11,1566.6849004938945,11,3,Tuesday,0,18.7,Ciclo_1
1528,2008-03-12,1611.4699205089455,11,3,Wednesday,0,18.1,Ciclo_1
1529,2008-03-13,1560.7752433109251,11,3,Thursday,0,26.6,Ciclo_1
1530,2008-03-14,1546.4636914962898,11,3,Friday,0,21.8,Ciclo_1
1531,2008-03-15,1463.2326994706918,11,3,Saturday,0,22.3,Ciclo_1
1532,2008-03-16,1454.1380248022217,11,3,Sunday,0,20.8,Ciclo_1
1533,2008-03-17,1539.5491712567432,12,3,Monday,0,27.6,Ciclo_1
1534,2008-03-18,1611.9125914589804,12,3,Tuesday,0,25.1,Ciclo_1
1535,2008-03-19,1578.057117200296,12,3,Wednesday,0,30.5,Ciclo_1
1536,2008-03-20,1544.976317104173,12,3,Thursday,0,38.6,Ciclo_1
1537,2008-03-21,1577.548045607756,12,3,Friday,0,38.1,Ciclo_1
1538,2008-03-22,1439.9814078200989,12,3,Saturday,0,39.5,Ciclo_1
1539,2008-03-23,1473.3632241622454,12,3,Sunday,0,29.4,Ciclo_1
1540,2008-03-24,1578.2496790635614,13,3,Monday,0,23.0,Ciclo_1
1541,2008-03-25,1599.6417527240076,13,3,Tuesday,0,26.1,Ciclo_1
1542,2008-03-26,1529.5315276574488,13,3,Wednesday,0,16.1,Ciclo_1
1543,2008-03-27,1568.9580158223248,13,3,Thursday,0,27.5,Ciclo_1
1544,2008-03-28,1571.8176701595514,13,3,Friday,0,34.8,Ciclo_1
1545,2008-03-29,1413.0205336082106,13,3,Saturday,0,26.1,Ciclo_1
1546,2008-03-30,1415.9665087806954,13,3,Sunday,0,31.1,Ciclo_1
1547,2008-03-31,1570.9788087092354,14,3,Monday,0,28.4,Ciclo_1
1548,2008-04-01,1553.9492572613847,14,4,Tuesday,0,35.2,Ciclo_1
1549,2008-04-02,1596.126945380728,14,4,Wednesday,0,29.7,Ciclo_1
1550,2008-04-03,1570.2041345466737,14,4,Thursday,0,29.6,Ciclo_1
1551,2008-04-04,1557.4242242191604,14,4,Friday,0,31.8,Ciclo_1
1552,2008-04-05,1492.714584743029,14,4,Saturday,0,33.6,Ciclo_1
1553,2008-04-06,1440.0566618816044,14,4,Sunday,0,27.9,Ciclo_1
1554,2008-04-07,1544.4495386736314,15,4,Monday,0,29.6,Ciclo_1
1555,2008-04-08,1583.0438054524413,15,4,Tuesday,0,10.0,Ciclo_1
1556,2008-04-09,1547.3556734606111,15,4,Wednesday,0,22.7,Ciclo_1
1557,2008-04-10,1566.4104445048724,15,4,Thursday,0,15.3,Ciclo_1
1558,2008-04-11,1581.6803789263333,15,4,Friday,0,27.0,Ciclo_1
1559,2008-04-12,1451.904749859294,15,4,Saturday,0,19.0,Ciclo_1
1560,2008-04-13,1479.4167494039757,15,4,Sunday,0,38.2,Ciclo_1
1561,2008-04-14,1562.366645376302,16,4,Monday,0,20.1,Ciclo_1
1562,2008-04-15,1583.9424274810126,16,4,Tuesday,0,22.1,Ciclo_1
1563,2008-04-16,1569.9850124264071,16,4,Wednesday,0,30.9,Ciclo_1
1564,2008-04-17,1530.8086333483,16,4,Thursday,0,35.5,Ciclo_1
1565,2008-04-18,1574.6795378515278,16,4,Friday,0,21.7,Ciclo_1
1566,2008-04-19,1454.2309857017278,16,4,Saturday,0,24.7,Ciclo_1
1567,2008-04-20,1417.8877007038473,16,4,Sunday,0,37.0,Ciclo_1
1568,2008-04-21,1573.9845444599732,17,4,Monday,0,28.5,Ciclo_1
1569,2008-04-22,1594.1304993960696,17,4,Tuesday,0,16.8,Ciclo_1
1570,2008-04-23,1583.5506636902312,17,4,Wednesday,0,22.9,Ciclo_1
1571,2008-04-24,1591.813116972636,17,4,Thursday,0,8.0,Ciclo_1
1572,2008-04-25,1570.876994390727,17,4,Friday,0,20.2,Ciclo_1
1573,2008-04-26,1465.7736307238936,17,4,Saturday,0,28.8,Ciclo_1
1574,2008-04-27,1440.5435999266433,17,4,Sunday,0,19.3,Ciclo_1
1575,2008-04-28,1570.620245239706,18,4,Monday,0,17.8,Ciclo_1
1576,2008-04-29,1591.7068759446283,18,4,Tuesday,0,22.0,Ciclo_1
1577,2008-04-30,1396.7324560016696,18,4,Wednesday,0,22.0,Ciclo_1
1578,2008-05-01,1438.088989508698,18,5,Thursday,0,11.9,Ciclo_1
1579,2008-05-02,1433.6866269105992,18,5,Friday,0,25.9,Ciclo_1
1580,2008-05-03,1393.0937007923812,18,5,Saturday,0,27.5,Ciclo_1
1581,2008-05-04,1350.263073021735,18,5,Sunday,0,28.6,Ciclo_1
1582,2008-05-05,1450.9131669312146,19,5,Monday,0,19.4,Ciclo_1
1583,2008-05-06,1435.5237113532457,19,5,Tuesday,0,11.0,Ciclo_1
1584,2008-05-07,1452.444808418337,19,5,Wednesday,0,26.3,Ciclo_1
1585,2008-05-08,1458.9365779006014,19,5,Thursday,0,21.7,Ciclo_1
1586,2008-05-09,1440.1429827168613,19,5,Friday,0,29.9,Ciclo_1
1587,2008-05-10,1334.5349741669886,19,5,Saturday,0,31.2,Ciclo_1
1588,2008-05-11,1341.5048282752905,19,5,Sunday,0,19.0,Ciclo_1
1589,2008-05-12,1428.6091911136969,20,5,Monday,0,21.0,Ciclo_1
1590,2008-05-13,1482.6615274677324,20,5,Tuesday,0,29.1,Ciclo_1
1591,2008-05-14,1482.7301414649871,20,5,Wednesday,0,29.2,Ciclo_1
1592,2008-05-15,1436.645882211584,20,5,Thursday,0,22.4,Ciclo_1
1593,2008-05-16,1443.806084828401,20,5,Friday,0,35.6,Ciclo_1
1594,2008-05-17,1337.1976399314494,20,5,Saturday,0,32.1,Ciclo_1
1595,2008-05-18,1383.4523275006165,20,5,Sunday,0,39.6,Ciclo_1
