ID_Registro,Fecha,Demanda_MWh,Semana,Mes,Dia_Semana,Es_Feriado,Temperatura_Estimada_C,Ciclo_Simulacion
2460,2013-09-20,3818.88,38,9,Friday,0,23.5,Ciclo_1
2461,2013-09-21,2908.35,38,9,Saturday,0,12.3,Ciclo_1
2462,2013-09-22,3084.26,38,9,Sunday,0,14.8,Ciclo_1
2463,2013-09-23,3614.01,39,9,Monday,1,9.8,Ciclo_1
2464,2013-09-24,3656.31,39,9,Tuesday,0,20.9,Ciclo_1
2465,2013-09-25,3439.01,39,9,Wednesday,0,24.2,Ciclo_1
2466,2013-09-26,3654.57,39,9,Thursday,0,22.4,Ciclo_1
2467,2013-09-27,3542.56,39,9,Friday,0,19.1,Ciclo_1
2468,2013-09-28,2971.61,39,9,Saturday,0,17.1,Ciclo_1
2469,2013-09-29,2984.46,39,9,Sunday,0,25.5,Ciclo_1
2470,2013-09-30,3716.99,40,9,Monday,0,10.9,Ciclo_1
2471,2013-10-01,3706.25,40,10,Tuesday,0,25.1,Ciclo_1
2472,2013-10-02,3569.86,40,10,Wednesday,0,21.1,Ciclo_1
2473,2013-10-03,3647.28,40,10,Thursday,0,12.9,Ciclo_1
2474,2013-10-04,3542.17,40,10,Friday,0,22.5,Ciclo_1
2475,2013-10-05,2904.5,40,10,Saturday,0,23.9,Ciclo_1
2476,2013-10-06,3120.6,40,10,Sunday,0,24.9,Ciclo_1
2477,2013-10-07,3825.58,41,10,Monday,0,17.5,Ciclo_1
2478,2013-10-08,3609.26,41,10,Tuesday,0,19.9,Ciclo_1
2479,2013-10-09,3580.75,41,10,Wednesday,0,21.3,Ciclo_1
2480,2013-10-10,3382.66,41,10,Thursday,0,19.2,Ciclo_1
2481,2013-10-11,3422.71,41,10,Friday,0,12.2,Ciclo_1
2482,2013-10-12,3051.95,41,10,Saturday,0,16.8,Ciclo_1
2483,2013-10-13,3047.71,41,10,Sunday,0,16.7,Ciclo_1
2484,2013-10-14,3720.77,42,10,Monday,0,16.6,Ciclo_1
2485,2013-10-15,3353.41,42,10,Tuesday,0,19.4,Ciclo_1
2486,2013-10-16,3327.74,42,10,Wednesday,0,9.3,Ciclo_1
2487,2013-10-17,3482.05,42,10,Thursday,0,12.0,Ciclo_1
2488,2013-10-18,3522.59,42,10,Friday,0,11.7,Ciclo_1
2489,2013-10-19,2795.29,42,10,Saturday,0,27.3,Ciclo_1
2490,2013-10-20,2882.62,42,10,Sunday,0,4.6,Ciclo_1
2491,2013-10-21,3544.69,43,10,Monday,0,11.3,Ciclo_1
2492,2013-10-22,3481.8,43,10,Tuesday,0,22.3,Ciclo_1
2493,2013-10-23,3534.22,43,10,Wednesday,0,11.1,Ciclo_1
2494,2013-10-24,3641.55,43,10,Thursday,0,24.9,Ciclo_1
2495,2013-10-25,3652.42,43,10,Friday,0,3.3,Ciclo_1
2496,2013-10-26,2830.2,43,10,Saturday,0,18.3,Ciclo_1
2497,2013-10-27,2934.68,43,10,Sunday,0,16.0,Ciclo_1
2498,2013-10-28,3470.07,44,10,Monday,0,9.6,Ciclo_1
2499,2013-10-29,3828.93,44,10,Tuesday,0,18.2,Ciclo_1
2500,2013-10-30,3665.05,44,10,Wednesday,0,18.0,Ciclo_1
2501,2013-10-31,3593.56,44,10,Thursday,0,17.6,Ciclo_1
2502,2013-11-01,3890.55,44,11,Friday,0,12.9,Ciclo_1
2503,2013-11-02,3371.35,44,11,Saturday,0,23.1,Ciclo_1
2504,2013-11-03,3437.59,44,11,Sunday,0,26.4,Ciclo_1
2505,2013-11-04,3927.98,45,11,Monday,0,28.8,Ciclo_1
2506,2013-11-05,4116.8,45,11,Tuesday,0,26.1,Ciclo_1
2507,2013-11-06,4294.92,45,11,Wednesday,0,34.3,Ciclo_1
2508,2013-11-07,4107.79,45,11,Thursday,0,25.4,Ciclo_1
2509,2013-11-08,4154.8,45,11,Friday,0,18.5,Ciclo_1
2510,2013-11-09,3256.62,45,11,Saturday,0,26.0,Ciclo_1
2511,2013-11-10,3222.22,45,11,Sunday,0,25.6,Ciclo_1
2512,2013-11-11,4043.82,46,11,Monday,0,16.9,Ciclo_1
2513,2013-11-12,4028.1,46,11,Tuesday,0,29.8,Ciclo_1
2514,2013-11-13,4034.88,46,11,Wednesday,0,22.5,Ciclo_1
2515,2013-11-14,4064.48,46,11,Thursday,0,24.8,Ciclo_1
2516,2013-11-15,3985.3,46,11,Friday,0,24.1,Ciclo_1
2517,2013-11-16,3199.11,46,11,Saturday,0,17.2,Ciclo_1
2518,2013-11-17,3244.46,46,11,Sunday,0,24.8,Ciclo_1
2519,2013-11-18,4044.23,47,11,Monday,0,21.2,Ciclo_1
2520,2013-11-19,4107.89,47,11,Tuesday,0,24.3,Ciclo_1
2521,2013-11-20,3990.2,47,11,Wednesday,0,15.8,Ciclo_1
2522,2013-11-21,3926.63,47,11,Thursday,0,13.2,Ciclo_1
2523,2013-11-22,4041.87,47,11,Friday,0,16.8,Ciclo_1
2524,2013-11-23,3265.56,47,11,Saturday,0,21.2,Ciclo_1
2525,2013-11-24,3450.28,47,11,Sunday,0,27.6,Ciclo_1
2526,2013-11-25,4018.43,48,11,Monday,0,29.6,Ciclo_1
2527,2013-11-26,3783.52,48,11,Tuesday,0,33.3,Ciclo_1
2528,2013-11-27,4108.1,48,11,Wednesday,0,22.6,Ciclo_1
2529,2013-11-28,3918.04,48,11,Thursday,0,19.4,Ciclo_1
2530,2013-11-29,4098.12,48,11,Friday,0,25.8,Ciclo_1
2531,2013-11-30,3405.21,48,11,Saturday,0,17.6,Ciclo_1
2532,2013-12-01,3213.42,48,12,Sunday,0,23.2,Ciclo_1
2533,2013-12-02,4117.38,49,12,Monday,0,22.0,Ciclo_1
2534,2013-12-03,4202.78,49,12,Tuesday,0,22.2,Ciclo_1
2535,2013-12-04,4024.91,49,12,Wednesday,0,26.0,Ciclo_1
2536,2013-12-05,4171.31,49,12,Thursday,0,13.9,Ciclo_1
2537,2013-12-06,3890.84,49,12,Friday,0,20.1,Ciclo_1
2538,2013-12-07,3704.07,49,12,Saturday,0,20.4,Ciclo_1
2539,2013-12-08,3310.39,49,12,Sunday,0,25.7,Ciclo_1
2540,2013-12-09,4142.23,50,12,Monday,0,23.0,Ciclo_1
2541,2013-12-10,4164.72,50,12,Tuesday,0,14.8,Ciclo_1
2542,2013-12-11,3933.07,50,12,Wednesday,0,29.0,Ciclo_1
2543,2013-12-12,4026.31,50,12,Thursday,0,14.4,Ciclo_1
2544,2013-12-13,3866.3,50,12,Friday,0,17.1,Ciclo_1
2545,2013-12-14,3325.26,50,12,Saturday,0,24.8,Ciclo_1
2546,2013-12-15,3285.51,50,12,Sunday,0,24.3,Ciclo_1
2547,2013-12-16,3972.55,51,12,Monday,0,29.3,Ciclo_1
2548,2013-12-17,4331.22,51,12,Tuesday,0,19.6,Ciclo_1
2549,2013-12-18,4082.59,51,12,Wednesday,0,24.4,Ciclo_1
2550,2013-12-19,4041.64,51,12,Thursday,0,25.9,Ciclo_1
2551,2013-12-20,4082.46,51,12,Friday,0,19.2,Ciclo_1
2552,2013-12-21,3482.99,51,12,Saturday,0,23.2,Ciclo_1
2553,2013-12-22,3278.82,51,12,Sunday,0,36.7,Ciclo_1
2554,2013-12-23,4011.05,52,12,Monday,0,23.5,Ciclo_1
2555,2013-12-24,4046.05,52,12,Tuesday,0,21.2,Ciclo_1
2556,2013-12-25,4078.84,52,12,Wednesday,1,16.9,Ciclo_1
2557,2013-12-26,4096.59,52,12,Thursday,0,11.4,Ciclo_1
2558,2013-12-27,3869.23,52,12,Friday,0,33.0,Ciclo_1
2559,2013-12-28,3174.26,52,12,Saturday,0,10.2,Ciclo_1
2560,2013-12-29,3177.23,52,12,Sunday,0,32.4,Ciclo_1
2561,2013-12-30,3809.98,1,12,Monday,0,16.3,Ciclo_1
2562,2013-12-31,3850.02,1,12,Tuesday,0,20.4,Ciclo_1
2563,2014-07-02,5099.68,27,7,Wednesday,0,9.1,Ciclo_1
2564,2014-07-03,5374.74,27,7,Thursday,0,4.8,Ciclo_1
2565,2014-07-04,5139.74,27,7,Friday,0,14.0,Ciclo_1
2566,2014-07-05,4138.37,27,7,Saturday,0,14.9,Ciclo_1
2567,2014-07-06,4208.02,27,7,Sunday,0,14.2,Ciclo_1
2568,2014-07-07,5139.04,28,7,Monday,0,-0.3,Ciclo_1
2569,2014-07-08,5308.73,28,7,Tuesday,0,24.4,Ciclo_1
2570,2014-07-09,5130.79,28,7,Wednesday,0,6.6,Ciclo_1
2571,2014-07-10,5332.72,28,7,Thursday,0,23.3,Ciclo_1
2572,2014-07-11,5131.74,28,7,Friday,0,10.7,Ciclo_1
2573,2014-07-12,4246.41,28,7,Saturday,0,2.0,Ciclo_1
2574,2014-07-13,4221.06,28,7,Sunday,0,22.3,Ciclo_1
2575,2014-07-14,5131.76,29,7,Monday,0,5.8,Ciclo_1
2576,2014-07-15,5211.6,29,7,Tuesday,0,8.0,Ciclo_1
2577,2014-07-16,5144.03,29,7,Wednesday,0,4.4,Ciclo_1
2578,2014-07-17,5027.61,29,7,Thursday,0,16.4,Ciclo_1
2579,2014-07-18,5165.9,29,7,Friday,0,7.3,Ciclo_1
2580,2014-07-19,4270.34,29,7,Saturday,0,8.4,Ciclo_1
2581,2014-07-20,4161.95,29,7,Sunday,0,19.0,Ciclo_1
2582,2014-07-21,5245.95,30,7,Monday,0,11.9,Ciclo_1
2583,2014-07-22,5169.32,30,7,Tuesday,0,11.9,Ciclo_1
2584,2014-07-23,5210.44,30,7,Wednesday,0,7.2,Ciclo_1
2585,2014-07-24,5255.5,30,7,Thursday,0,14.1,Ciclo_1
2586,2014-07-25,5120.43,30,7,Friday,0,9.1,Ciclo_1
2587,2014-07-26,4356.94,30,7,Saturday,0,11.1,Ciclo_1
2588,2014-07-27,4172.13,30,7,Sunday,0,9.7,Ciclo_1
2589,2014-07-28,5244.3,31,7,Monday,0,2.3,Ciclo_1
2590,2014-07-29,5109.35,31,7,Tuesday,0,18.4,Ciclo_1
2591,2014-07-30,5131.81,31,7,Wednesday,0,13.6,Ciclo_1
2592,2014-07-31,5282.41,31,7,Thursday,0,17.4,Ciclo_1
2593,2014-08-01,5099.19,31,8,Friday,0,11.2,Ciclo_1
2594,2014-08-02,4364.57,31,8,Saturday,0,17.6,Ciclo_1
2595,2014-08-03,4245.43,31,8,Sunday,0,11.7,Ciclo_1
2596,2014-08-04,5184.12,32,8,Monday,0,20.2,Ciclo_1
2597,2014-08-05,5280.11,32,8,Tuesday,0,16.2,Ciclo_1
2598,2014-08-06,5022.56,32,8,Wednesday,0,10.4,Ciclo_1
2599,2014-08-07,5125.33,32,8,Thursday,0,20.5,Ciclo_1
2600,2014-08-08,5123.34,32,8,Friday,0,19.5,Ciclo_1
2601,2014-08-09,4187.52,32,8,Saturday,0,9.1,Ciclo_1
2602,2014-08-10,4313.77,32,8,Sunday,0,21.4,Ciclo_1
2603,2014-08-11,5126.59,33,8,Monday,0,-3.4,Ciclo_1
2604,2014-08-12,4964.3,33,8,Tuesday,0,13.8,Ciclo_1
2605,2014-08-13,4975.02,33,8,Wednesday,0,6.8,Ciclo_1
2606,2014-08-14,5153.48,33,8,Thursday,0,-2.7,Ciclo_1
2607,2014-08-15,5106.43,33,8,Friday,0,5.0,Ciclo_1
2608,2014-08-16,4076.1,33,8,Saturday,0,7.2,Ciclo_1
2609,2014-08-17,4127.69,33,8,Sunday,0,14.8,Ciclo_1
2610,2014-08-18,5295.58,34,8,Monday,0,9.8,Ciclo_1
2611,2014-08-19,5080.46,34,8,Tuesday,0,9.5,Ciclo_1
2612,2014-08-20,5019.02,34,8,Wednesday,0,4.3,Ciclo_1
2613,2014-08-21,4954.53,34,8,Thursday,0,4.0,Ciclo_1
2614,2014-08-22,5347.84,34,8,Friday,0,7.9,Ciclo_1
2615,2014-08-23,3903.0,34,8,Saturday,0,8.5,Ciclo_1
2616,2014-08-24,4065.15,34,8,Sunday,0,12.4,Ciclo_1
2617,2014-08-25,5146.2,35,8,Monday,0,12.3,Ciclo_1
2618,2014-08-26,5147.11,35,8,Tuesday,0,9.8,Ciclo_1
2619,2014-08-27,4977.29,35,8,Wednesday,0,11.6,Ciclo_1
2620,2014-08-28,5274.27,35,8,Thursday,0,22.9,Ciclo_1
2621,2014-08-29,5123.44,35,8,Friday,0,11.2,Ciclo_1
2622,2014-08-30,4316.05,35,8,Saturday,0,21.0,Ciclo_1
2623,2014-08-31,4197.64,35,8,Sunday,0,16.2,Ciclo_1
2624,2014-09-01,3489.26,36,9,Monday,0,20.0,Ciclo_1
2625,2014-09-02,3704.47,36,9,Tuesday,0,10.3,Ciclo_1
2626,2014-09-03,3524.98,36,9,Wednesday,0,23.7,Ciclo_1
2627,2014-09-04,3661.94,36,9,Thursday,0,24.2,Ciclo_1
2628,2014-09-05,3689.81,36,9,Friday,0,16.0,Ciclo_1
2629,2014-09-06,3227.9,36,9,Saturday,0,18.8,Ciclo_1
2630,2014-09-07,2597.31,36,9,Sunday,0,16.3,Ciclo_1
2631,2014-09-08,3531.7,37,9,Monday,0,22.8,Ciclo_1
2632,2014-09-09,3533.86,37,9,Tuesday,0,24.6,Ciclo_1
2633,2014-09-10,3654.97,37,9,Wednesday,0,12.0,Ciclo_1
2634,2014-09-11,3571.16,37,9,Thursday,0,13.3,Ciclo_1
2635,2014-09-12,3610.17,37,9,Friday,0,13.3,Ciclo_1
2636,2014-09-13,2972.93,37,9,Saturday,0,16.4,Ciclo_1
2637,2014-09-14,2945.73,37,9,Sunday,0,30.3,Ciclo_1
2638,2014-09-15,3544.74,38,9,Monday,0,6.4,Ciclo_1
2639,2014-09-16,3709.9,38,9,Tuesday,0,24.0,Ciclo_1
2640,2014-09-17,3350.53,38,9,Wednesday,0,13.8,Ciclo_1
2641,2014-09-18,3640.3,38,9,Thursday,0,21.1,Ciclo_1
2642,2014-09-19,3587.43,38,9,Friday,0,18.1,Ciclo_1
2643,2014-09-20,2851.37,38,9,Saturday,0,3.6,Ciclo_1
2644,2014-09-21,3209.94,38,9,Sunday,0,12.2,Ciclo_1
2645,2014-09-22,3609.18,39,9,Monday,0,17.0,Ciclo_1
2646,2014-09-23,3695.66,39,9,Tuesday,1,18.7,Ciclo_1
2647,2014-09-24,3606.41,39,9,Wednesday,0,2.2,Ciclo_1
2648,2014-09-25,3488.0,39,9,Thursday,0,22.5,Ciclo_1
2649,2014-09-26,3666.56,39,9,Friday,0,12.3,Ciclo_1
2650,2014-09-27,2774.64,39,9,Saturday,0,18.8,Ciclo_1
2651,2014-09-28,2615.19,39,9,Sunday,0,11.1,Ciclo_1
2652,2014-09-29,3799.22,40,9,Monday,0,26.7,Ciclo_1
2653,2014-09-30,3646.47,40,9,Tuesday,0,19.8,Ciclo_1
2654,2014-10-01,3353.98,40,10,Wednesday,0,13.6,Ciclo_1
2655,2014-10-02,3552.58,40,10,Thursday,0,13.7,Ciclo_1
2656,2014-10-03,3545.97,40,10,Friday,0,25.8,Ciclo_1
2657,2014-10-04,2898.98,40,10,Saturday,0,16.0,Ciclo_1
2658,2014-10-05,3052.74,40,10,Sunday,0,9.5,Ciclo_1
2659,2014-10-06,3487.18,41,10,Monday,0,13.6,Ciclo_1
2660,2014-10-07,3594.67,41,10,Tuesday,0,15.9,Ciclo_1
2661,2014-10-08,3550.4,41,10,Wednesday,0,14.0,Ciclo_1
2662,2014-10-09,3459.5,41,10,Thursday,0,21.7,Ciclo_1
2663,2014-10-10,3547.46,41,10,Friday,0,21.7,Ciclo_1
2664,2014-10-11,2830.6,41,10,Saturday,0,14.0,Ciclo_1
2665,2014-10-12,2937.46,41,10,Sunday,0,17.2,Ciclo_1
2666,2014-10-13,3678.52,42,10,Monday,0,15.4,Ciclo_1
2667,2014-10-14,3677.61,42,10,Tuesday,0,20.2,Ciclo_1
2668,2014-10-15,3575.18,42,10,Wednesday,0,12.3,Ciclo_1
2669,2014-10-16,3678.83,42,10,Thursday,0,12.4,Ciclo_1
2670,2014-10-17,3585.45,42,10,Friday,0,17.7,Ciclo_1
2671,2014-10-18,2939.15,42,10,Saturday,0,15.7,Ciclo_1
2672,2014-10-19,2865.35,42,10,Sunday,0,8.3,Ciclo_1
2673,2014-10-20,3756.46,43,10,Monday,0,15.0,Ciclo_1
2674,2014-10-21,3572.63,43,10,Tuesday,0,17.2,Ciclo_1
2675,2014-10-22,3719.47,43,10,Wednesday,0,29.6,Ciclo_1
2676,2014-10-23,3607.18,43,10,Thursday,0,17.1,Ciclo_1
2677,2014-10-24,3453.19,43,10,Friday,0,9.3,Ciclo_1
2678,2014-10-25,2751.12,43,10,Saturday,0,13.2,Ciclo_1
2679,2014-10-26,2713.1,43,10,Sunday,0,24.5,Ciclo_1
2680,2014-10-27,3638.77,44,10,Monday,0,16.5,Ciclo_1
2681,2014-10-28,3721.13,44,10,Tuesday,0,11.6,Ciclo_1
2682,2014-10-29,3489.6,44,10,Wednesday,0,6.4,Ciclo_1
2683,2014-10-30,3680.92,44,10,Thursday,0,13.1,Ciclo_1
2684,2014-10-31,3589.88,44,10,Friday,0,24.0,Ciclo_1
2685,2014-11-01,3489.5,44,11,Saturday,0,21.8,Ciclo_1
2686,2014-11-02,3371.11,44,11,Sunday,0,16.6,Ciclo_1
2687,2014-11-03,4227.0,45,11,Monday,0,21.0,Ciclo_1
2688,2014-11-04,4034.63,45,11,Tuesday,0,19.6,Ciclo_1
2689,2014-11-05,4168.91,45,11,Wednesday,0,23.2,Ciclo_1
2690,2014-11-06,4116.31,45,11,Thursday,0,24.1,Ciclo_1
2691,2014-11-07,3998.55,45,11,Friday,0,27.6,Ciclo_1
2692,2014-11-08,3366.44,45,11,Saturday,0,16.2,Ciclo_1
2693,2014-11-09,3206.29,45,11,Sunday,0,22.9,Ciclo_1
2694,2014-11-10,4133.89,46,11,Monday,0,31.8,Ciclo_1
2695,2014-11-11,3811.73,46,11,Tuesday,0,22.2,Ciclo_1
2696,2014-11-12,4083.76,46,11,Wednesday,0,23.8,Ciclo_1
2697,2014-11-13,4146.12,46,11,Thursday,0,25.9,Ciclo_1
2698,2014-11-14,3906.74,46,11,Friday,0,15.9,Ciclo_1
2699,2014-11-15,3362.49,46,11,Saturday,0,27.9,Ciclo_1
2700,2014-11-16,3342.21,46,11,Sunday,0,12.5,Ciclo_1
2701,2014-11-17,3899.34,47,11,Monday,0,26.1,Ciclo_1
2702,2014-11-18,3983.16,47,11,Tuesday,0,22.7,Ciclo_1
2703,2014-11-19,4152.85,47,11,Wednesday,0,14.8,Ciclo_1
2704,2014-11-20,3975.29,47,11,Thursday,0,18.9,Ciclo_1
2705,2014-11-21,4067.65,47,11,Friday,0,26.6,Ciclo_1
2706,2014-11-22,3147.37,47,11,Saturday,0,22.0,Ciclo_1
2707,2014-11-23,3429.32,47,11,Sunday,0,10.9,Ciclo_1
2708,2014-11-24,4017.27,48,11,Monday,0,14.7,Ciclo_1
2709,2014-11-25,3948.01,48,11,Tuesday,0,7.0,Ciclo_1
2710,2014-11-26,4192.13,48,11,Wednesday,0,19.9,Ciclo_1
2711,2014-11-27,3928.14,48,11,Thursday,0,24.0,Ciclo_1
2712,2014-11-28,3899.92,48,11,Friday,0,15.2,Ciclo_1
2713,2014-11-29,3506.24,48,11,Saturday,0,32.9,Ciclo_1
2714,2014-11-30,3253.95,48,11,Sunday,0,28.4,Ciclo_1
2715,2014-12-01,4067.72,49,12,Monday,0,13.5,Ciclo_1
2716,2014-12-02,3913.62,49,12,Tuesday,0,31.3,Ciclo_1
2717,2014-12-03,3853.78,49,12,Wednesday,0,35.7,Ciclo_1
2718,2014-12-04,3956.44,49,12,Thursday,0,31.5,Ciclo_1
2719,2014-12-05,3988.33,49,12,Friday,0,26.8,Ciclo_1
2720,2014-12-06,3492.4,49,12,Saturday,0,30.3,Ciclo_1
2721,2014-12-07,3254.88,49,12,Sunday,0,16.9,Ciclo_1
2722,2014-12-08,4015.25,50,12,Monday,0,14.2,Ciclo_1
2723,2014-12-09,4053.71,50,12,Tuesday,0,17.1,Ciclo_1
2724,2014-12-10,4154.93,50,12,Wednesday,0,18.6,Ciclo_1
2725,2014-12-11,3815.93,50,12,Thursday,0,30.4,Ciclo_1
2726,2014-12-12,4047.0,50,12,Friday,0,22.2,Ciclo_1
2727,2014-12-13,3456.33,50,12,Saturday,0,27.2,Ciclo_1
2728,2014-12-14,3233.58,50,12,Sunday,0,19.3,Ciclo_1
2729,2014-12-15,3891.45,51,12,Monday,0,13.2,Ciclo_1
2730,2014-12-16,4094.43,51,12,Tuesday,0,24.4,Ciclo_1
2731,2014-12-17,4116.3,51,12,Wednesday,0,29.7,Ciclo_1
2732,2014-12-18,4117.94,51,12,Thursday,0,27.2,Ciclo_1
2733,2014-12-19,3775.64,51,12,Friday,0,20.2,Ciclo_1
2734,2014-12-20,3440.75,51,12,Saturday,0,15.0,Ciclo_1
2735,2014-12-21,3336.0,51,12,Sunday,0,25.1,Ciclo_1
2736,2014-12-22,4078.14,52,12,Monday,0,24.2,Ciclo_1
2737,2014-12-23,4096.87,52,12,Tuesday,0,23.1,Ciclo_1
2738,2014-12-24,3849.45,52,12,Wednesday,0,25.0,Ciclo_1
2739,2014-12-25,4059.17,52,12,Thursday,1,13.3,Ciclo_1
2740,2014-12-26,4190.57,52,12,Friday,0,25.2,Ciclo_1
2741,2014-12-27,3159.36,52,12,Saturday,0,17.1,Ciclo_1
2742,2014-12-28,3257.31,52,12,Sunday,0,18.6,Ciclo_1
2743,2014-12-29,4060.17,1,12,Monday,0,16.1,Ciclo_1
2744,2014-12-30,4160.38,1,12,Tuesday,0,28.3,Ciclo_1
2745,2014-12-31,4099.32,1,12,Wednesday,0,22.3,Ciclo_1
2746,2015-07-02,5264.49,27,7,Thursday,0,10.3,Ciclo_1
2747,2015-07-03,5065.06,27,7,Friday,0,19.1,Ciclo_1
2748,2015-07-04,4294.11,27,7,Saturday,0,7.9,Ciclo_1
2749,2015-07-05,4205.87,27,7,Sunday,0,7.6,Ciclo_1
2750,2015-07-06,5394.66,28,7,Monday,0,12.0,Ciclo_1
2751,2015-07-07,5170.93,28,7,Tuesday,0,16.3,Ciclo_1
2752,2015-07-08,5006.16,28,7,Wednesday,0,18.6,Ciclo_1
2753,2015-07-09,5079.06,28,7,Thursday,0,23.0,Ciclo_1
2754,2015-07-10,5114.48,28,7,Friday,0,18.2,Ciclo_1
2755,2015-07-11,3956.38,28,7,Saturday,0,4.9,Ciclo_1
2756,2015-07-12,4220.77,28,7,Sunday,0,-0.2,Ciclo_1
2757,2015-07-13,5224.11,29,7,Monday,0,13.9,Ciclo_1
2758,2015-07-14,5033.1,29,7,Tuesday,0,11.9,Ciclo_1
2759,2015-07-15,5248.78,29,7,Wednesday,0,-0.6,Ciclo_1
2760,2015-07-16,4999.18,29,7,Thursday,0,10.0,Ciclo_1
2761,2015-07-17,5154.85,29,7,Friday,0,11.6,Ciclo_1
2762,2015-07-18,4362.72,29,7,Saturday,0,14.9,Ciclo_1
2763,2015-07-19,4339.6,29,7,Sunday,0,3.7,Ciclo_1
2764,2015-07-20,5169.38,30,7,Monday,0,10.2,Ciclo_1
2765,2015-07-21,5327.45,30,7,Tuesday,0,13.0,Ciclo_1
2766,2015-07-22,5071.71,30,7,Wednesday,0,17.1,Ciclo_1
2767,2015-07-23,5219.6,30,7,Thursday,0,7.1,Ciclo_1
2768,2015-07-24,5110.18,30,7,Friday,0,10.0,Ciclo_1
2769,2015-07-25,4403.3,30,7,Saturday,0,13.2,Ciclo_1
2770,2015-07-26,4343.21,30,7,Sunday,0,9.0,Ciclo_1
2771,2015-07-27,5192.18,31,7,Monday,0,19.8,Ciclo_1
2772,2015-07-28,5108.67,31,7,Tuesday,0,12.7,Ciclo_1
2773,2015-07-29,4988.4,31,7,Wednesday,0,7.4,Ciclo_1
2774,2015-07-30,5111.87,31,7,Thursday,0,5.6,Ciclo_1
2775,2015-07-31,5310.64,31,7,Friday,0,7.0,Ciclo_1
2776,2015-08-01,4350.42,31,8,Saturday,0,13.1,Ciclo_1
2777,2015-08-02,4259.7,31,8,Sunday,0,20.9,Ciclo_1
2778,2015-08-03,4880.73,32,8,Monday,0,10.8,Ciclo_1
2779,2015-08-04,5022.35,32,8,Tuesday,0,0.2,Ciclo_1
2780,2015-08-05,5008.63,32,8,Wednesday,0,12.1,Ciclo_1
2781,2015-08-06,5064.96,32,8,Thursday,0,17.4,Ciclo_1
2782,2015-08-07,5126.34,32,8,Friday,0,10.1,Ciclo_1
2783,2015-08-08,4217.57,32,8,Saturday,0,11.4,Ciclo_1
2784,2015-08-09,4205.78,32,8,Sunday,0,6.9,Ciclo_1
2785,2015-08-10,5270.7,33,8,Monday,0,8.3,Ciclo_1
2786,2015-08-11,5105.98,33,8,Tuesday,0,14.6,Ciclo_1
2787,2015-08-12,5190.25,33,8,Wednesday,0,6.6,Ciclo_1
2788,2015-08-13,5242.6,33,8,Thursday,0,15.2,Ciclo_1
2789,2015-08-14,5173.36,33,8,Friday,0,9.4,Ciclo_1
2790,2015-08-15,4207.19,33,8,Saturday,0,10.8,Ciclo_1
2791,2015-08-16,4108.18,33,8,Sunday,0,11.8,Ciclo_1
2792,2015-08-17,5259.05,34,8,Monday,0,17.3,Ciclo_1
2793,2015-08-18,5106.3,34,8,Tuesday,0,18.4,Ciclo_1
2794,2015-08-19,5380.71,34,8,Wednesday,0,10.1,Ciclo_1
2795,2015-08-20,5234.98,34,8,Thursday,0,-1.6,Ciclo_1
2796,2015-08-21,5001.02,34,8,Friday,0,12.5,Ciclo_1
2797,2015-08-22,4135.19,34,8,Saturday,0,24.2,Ciclo_1
2798,2015-08-23,4327.75,34,8,Sunday,0,17.8,Ciclo_1
2799,2015-08-24,5148.52,35,8,Monday,0,6.0,Ciclo_1
2800,2015-08-25,5089.74,35,8,Tuesday,0,13.5,Ciclo_1
2801,2015-08-26,5075.45,35,8,Wednesday,0,16.0,Ciclo_1
2802,2015-08-27,5237.37,35,8,Thursday,0,12.0,Ciclo_1
2803,2015-08-28,4932.92,35,8,Friday,0,22.3,Ciclo_1
2804,2015-08-29,4230.48,35,8,Saturday,0,28.3,Ciclo_1
2805,2015-08-30,4334.3,35,8,Sunday,0,10.7,Ciclo_1
2806,2015-08-31,5205.74,36,8,Monday,0,-0.1,Ciclo_1
2807,2015-09-01,3711.14,36,9,Tuesday,0,33.4,Ciclo_1
2808,2015-09-02,3337.29,36,9,Wednesday,0,16.3,Ciclo_1
2809,2015-09-03,3575.36,36,9,Thursday,0,23.3,Ciclo_1
2810,2015-09-04,3840.72,36,9,Friday,0,20.3,Ciclo_1
2811,2015-09-05,3221.02,36,9,Saturday,0,19.0,Ciclo_1
2812,2015-09-06,3018.17,36,9,Sunday,0,20.0,Ciclo_1
2813,2015-09-07,3734.44,37,9,Monday,0,15.5,Ciclo_1
2814,2015-09-08,3686.19,37,9,Tuesday,0,10.6,Ciclo_1
2815,2015-09-09,3553.86,37,9,Wednesday,0,14.2,Ciclo_1
2816,2015-09-10,3598.56,37,9,Thursday,0,16.1,Ciclo_1
2817,2015-09-11,3723.86,37,9,Friday,0,12.7,Ciclo_1
2818,2015-09-12,2756.24,37,9,Saturday,0,9.9,Ciclo_1
2819,2015-09-13,3083.3,37,9,Sunday,0,12.2,Ciclo_1
2820,2015-09-14,3635.74,38,9,Monday,0,16.2,Ciclo_1
2821,2015-09-15,3686.91,38,9,Tuesday,0,16.6,Ciclo_1
2822,2015-09-16,3919.72,38,9,Wednesday,0,29.4,Ciclo_1
2823,2015-09-17,3550.17,38,9,Thursday,0,15.3,Ciclo_1
2824,2015-09-18,3963.88,38,9,Friday,0,11.5,Ciclo_1
2825,2015-09-19,2957.4,38,9,Saturday,0,18.1,Ciclo_1
